,id_participant,merged_datetime,node_id,speed,prev_node_id
140,1,2023-10-25 20:15:36.871000+09:00,1500,0.1629252460858342,52
141,1,2023-10-25 21:48:30.016000+09:00,35,0.004847166900125794,1500
142,1,2023-10-26 01:04:57.480000+09:00,53,0.016698763782392236,35
143,1,2023-10-26 01:13:33.348000+09:00,1382,0.2220780946262408,53
144,1,2023-10-26 02:01:43.678000+09:00,1415,0.02214868913334582,1382
145,1,2023-10-26 02:14:13.389000+09:00,1382,0.11385011851159639,1415
146,1,2023-10-26 08:43:18.466000+09:00,54,0.0024469264512497497,1382
147,1,2023-10-26 15:55:10.801000+09:00,43,0.004961547462545475,54
148,1,2023-10-26 16:00:34.670000+09:00,43,0.015539792128878653,43
149,1,2023-10-26 16:51:39.660000+09:00,43,0.005197759419136564,43
150,1,2023-10-26 17:00:05.672000+09:00,43,0.05057996432832855,43
151,1,2023-10-26 20:16:15.936000+09:00,1415,0.009261292451578428,43
152,1,2023-10-26 20:24:05.019000+09:00,55,0.2134322175773592,1415
153,1,2023-10-27 10:08:57.483000+09:00,1383,0.004379312859045362,55
154,1,2023-10-27 11:00:04.579000+09:00,56,0.014038725945734493,1383
155,1,2023-10-27 11:40:59.901000+09:00,57,0.020853541298609404,56
156,1,2023-10-27 13:05:39.605000+09:00,29,0.006873744892771544,57
157,1,2023-10-27 14:00:17.895000+09:00,38,0.016423925579026288,29
158,1,2023-10-27 15:00:12.003000+09:00,34,0.012629011313354737,38
159,1,2023-10-27 19:16:49.423000+09:00,1319,0.027290468047963083,34
160,1,2023-10-27 19:21:21.763000+09:00,58,0.17071975768698539,1319
161,1,2023-10-28 08:03:02.262000+09:00,1501,0.021121018002791342,58
162,1,2023-10-28 08:06:41.376000+09:00,1248,6.782365572084037,1501
163,1,2023-10-28 08:08:07.798000+09:00,1207,5.748871450217997,1248
164,1,2023-10-28 08:12:32.081000+09:00,1027,12.811410952876681,1207
165,1,2023-10-28 08:18:35.941000+09:00,1502,7.072437403572606,1027
166,1,2023-10-28 08:23:36.980000+09:00,1503,5.199810270548512,1502
167,1,2023-10-28 12:13:54.803000+09:00,938,0.045946824903489336,1503
168,1,2023-10-28 12:19:06.453000+09:00,1,24.297004957441814,938
169,1,2023-10-28 12:23:31.928000+09:00,987,14.508594341467656,1
170,1,2023-10-28 12:30:26.463000+09:00,59,4.8474149097316515,987
171,1,2023-10-28 12:33:21.575000+09:00,60,5.9716136726194184,59
172,1,2023-10-28 12:35:36.677000+09:00,1504,11.330525779075462,60
173,1,2023-10-28 12:41:16.056000+09:00,1033,7.926663930595011,1504
174,1,2023-10-28 12:48:13.001000+09:00,1505,8.464991886226946,1033
175,1,2023-10-28 12:55:21.315000+09:00,1506,11.557838345245537,1505
