,id_participant,merged_datetime,node_id,speed,prev_node_id
28020,11,2023-10-23 14:00:15.307000+09:00,3,0.02940881815239508,2
28022,11,2023-10-23 17:00:04.534000+09:00,2,0.015192719524426425,3
28023,11,2023-10-23 17:47:12.435000+09:00,15,0.35836872122932517,2
28036,11,2023-10-23 17:57:37.704000+09:00,244,3.47271797293173,15
28041,11,2023-10-23 18:03:24.141000+09:00,243,1.9376662154295619,244
28042,11,2023-10-23 21:22:11.125000+09:00,243,0.0877729619878077,243
28046,11,2023-10-23 21:27:43.217000+09:00,249,4.026574578054616,243
28052,11,2023-10-23 21:46:37.346000+09:00,1,1.3110180485516987,249
28056,11,2023-10-23 22:44:49.258000+09:00,2,0.07834264737058268,1
28062,11,2023-10-24 13:00:21.472000+09:00,25,0.0035317755823902593,2
28064,11,2023-10-24 14:00:04.057000+09:00,25,0.0017637105179192606,25
28065,11,2023-10-24 16:00:25.543000+09:00,2,0.026721398995448373,25
28066,11,2023-10-24 17:00:27.649000+09:00,2,0.0010187354475824034,2
28068,11,2023-10-24 17:37:16.589000+09:00,8,0.3974244903352565,2
28070,11,2023-10-24 17:43:33.254000+09:00,15,2.886693577453384,8
28091,11,2023-10-24 21:37:15.729000+09:00,244,0.1897889720327725,15
28098,11,2023-10-24 21:43:42.820000+09:00,243,3.3849178397080406,244
28107,11,2023-10-24 21:55:08.428000+09:00,3,3.061655278840448,243
28108,11,2023-10-24 22:08:31.727000+09:00,2,0.2622297007192607,3
28109,11,2023-10-25 10:33:41.910000+09:00,2,0.00022471167438614626,2
28110,11,2023-10-25 11:00:11.407000+09:00,2,0.00685191019454876,2
28112,11,2023-10-25 14:00:31.358000+09:00,2,0.0055471991655441305,2
28113,11,2023-10-25 14:32:31.529000+09:00,2,0.11231233556758247,2
28114,11,2023-10-25 15:00:06.614000+09:00,2,0.012629066244487437,2
28116,11,2023-10-25 16:00:09.755000+09:00,7,0.14106467174437184,2
28117,11,2023-10-25 16:18:47.004000+09:00,7,0.02619935996168453,7
28118,11,2023-10-25 17:00:14.270000+09:00,7,0.0023943010217225735,7
28119,11,2023-10-25 18:20:09.947000+09:00,18,0.1383271739634274,7
28122,11,2023-10-25 18:28:36.175000+09:00,15,1.4831760949261072,18
28123,11,2023-10-25 18:33:39.029000+09:00,243,5.221058717463916,15
28136,11,2023-10-25 18:46:12.366000+09:00,243,2.011674581613179,243
28137,11,2023-10-25 21:19:23.454000+09:00,244,0.066921359129867,243
28140,11,2023-10-25 21:24:31.094000+09:00,243,3.3205286372914813,244
28154,11,2023-10-25 21:43:35.667000+09:00,2,1.7634237487145086,243
28155,11,2023-10-26 09:51:53.159000+09:00,2,0.002415698131207679,2
28158,11,2023-10-26 10:00:19.188000+09:00,2,0.03942453915798611,2
28160,11,2023-10-26 10:22:03.229000+09:00,2,0.012501209826326732,2
28163,11,2023-10-26 13:00:13.019000+09:00,2,0.0020954545792406165,2
28164,11,2023-10-26 14:00:34.558000+09:00,2,0.0036526486882035537,2
28165,11,2023-10-26 16:13:49.135000+09:00,7,0.035217263133301965,2
28166,11,2023-10-27 03:23:36.326000+09:00,10,0.015721392031131556,7
28240,11,2023-10-27 12:58:11.332000+09:00,242,0.16420817310316485,10
28245,11,2023-10-27 13:03:55.331000+09:00,246,4.449533599859313,242
28272,11,2023-10-27 14:47:28.825000+09:00,32,0.6124692793926901,246
28301,11,2023-10-27 15:09:54.304000+09:00,237,5.416249093098715,32
28389,11,2023-10-29 10:49:52.796000+09:00,25,0.052200564075851864,237
28390,11,2023-10-29 11:31:34.221000+09:00,10,0.20532165627632623,25
28408,11,2023-10-29 11:49:33.016000+09:00,124,7.924774802611104,10
28627,11,2023-10-30 07:52:11.546000+09:00,224,0.08281571430141317,124
28642,11,2023-10-30 07:59:07.212000+09:00,224,4.684691260429496,224
28646,11,2023-10-30 08:05:10.113000+09:00,223,4.364933121526924,224
28665,11,2023-10-30 08:12:08.256000+09:00,132,5.097503303127508,223
28699,11,2023-10-30 08:43:28.215000+09:00,25,5.274232660387753,132
28700,11,2023-10-30 12:35:41.718000+09:00,7,0.002797194064740655,25
28701,11,2023-10-30 15:06:50.096000+09:00,7,2.0129165117802913e-09,7
28702,11,2023-10-30 15:18:02.832000+09:00,2,0.639869295938995,7
28706,11,2023-10-30 16:00:26.026000+09:00,6,0.12161389950433969,2
28707,11,2023-10-30 16:38:26.985000+09:00,6,0.010143123037769744,6
28710,11,2023-10-30 17:00:16.369000+09:00,14,0.22744774491722908,6
28751,11,2023-10-30 17:39:09.429000+09:00,236,3.601242527681462,14
28772,11,2023-10-30 17:56:13.928000+09:00,224,5.237504702734444,236
28861,11,2023-10-31 08:22:16.009000+09:00,2,0.27541269476488245,224
28866,11,2023-10-31 10:39:39.027000+09:00,7,0.04325660651893547,2
28867,11,2023-10-31 11:11:13.337000+09:00,1,0.06890720042948076,7
28869,11,2023-10-31 14:00:19.076000+09:00,25,0.014768846017335798,1
28870,11,2023-10-31 15:00:16.387000+09:00,25,0.007341087690284806,25
28871,11,2023-10-31 18:12:59.631000+09:00,1,0.04828431711501171,25
28876,11,2023-10-31 18:23:16.531000+09:00,243,6.269327428016795,1
28903,11,2023-10-31 18:43:16.473000+09:00,234,3.1834347309063578,243
28908,11,2023-10-31 18:51:35.699000+09:00,237,4.8526461218114925,234
28938,11,2023-10-31 19:07:09.036000+09:00,225,4.8229165332736725,237
29062,11,2023-11-01 08:26:23.544000+09:00,25,0.26531653582311543,225
29063,11,2023-11-01 10:58:04.581000+09:00,10,0.057012069373679926,25
29066,11,2023-11-01 12:00:20.315000+09:00,6,0.03438765443305755,10
29067,11,2023-11-01 13:33:16.313000+09:00,25,0.08376801842629925,6
29068,11,2023-11-01 14:49:47.422000+09:00,25,0.0012838306162918226,25
29069,11,2023-11-01 15:16:29.448000+09:00,2,0.2530645863142602,25
29070,11,2023-11-01 16:19:09.855000+09:00,2,0.0016754978309471218,2
29071,11,2023-11-01 17:00:09.027000+09:00,2,0.001838186633043442,2
29072,11,2023-11-01 17:58:22.201000+09:00,7,0.13394048945812354,2
29075,11,2023-11-01 18:22:52.272000+09:00,43,0.5968981594080187,7
29079,11,2023-11-01 18:28:46.068000+09:00,243,3.9681076206821166,43
29092,11,2023-11-01 18:40:47.739000+09:00,246,4.388116910000367,243
29113,11,2023-11-01 18:56:28.749000+09:00,223,7.502061225253658,246
29118,11,2023-11-01 19:07:41.055000+09:00,224,2.870305810205709,223
29167,11,2023-11-02 07:53:34.555000+09:00,224,0.003244739633841499,224
29184,11,2023-11-02 08:09:48.861000+09:00,132,3.6697216795041343,224
29215,11,2023-11-02 08:31:20.740000+09:00,25,7.614746756696665,132
29216,11,2023-11-02 10:26:02.577000+09:00,6,0.08525863101469915,25
29217,11,2023-11-02 11:02:33.626000+09:00,1,0.2510499137422484,6
29218,11,2023-11-02 17:50:40.814000+09:00,1,0.0016092979514697734,1
29219,11,2023-11-02 18:23:19.733000+09:00,2,0.06394546502093035,1
29221,11,2023-11-02 22:03:57.424000+09:00,4,0.046503367631362875,2
29224,11,2023-11-02 22:13:58+09:00,246,8.100776741331474,4
29261,11,2023-11-03 07:31:14.816000+09:00,224,0.2928603188658192,246
29294,11,2023-11-03 07:48:58.059000+09:00,236,4.539157950824045,224
29322,11,2023-11-03 09:08:16.999000+09:00,36,1.9812684660323356,236
29341,11,2023-11-03 09:27:08.268000+09:00,76,8.090349002708443,36
29509,11,2023-11-03 17:17:08.175000+09:00,156,0.46432521398531246,76
29514,11,2023-11-03 17:22:12.287000+09:00,156,1.951343547298233,156
29529,11,2023-11-03 17:56:44.857000+09:00,2,1.989401649464226,156
29531,11,2023-11-03 18:14:06.777000+09:00,1,0.47559461795883495,2
29611,11,2023-11-03 18:30:27.613000+09:00,250,2.9398593092935905,1
29619,11,2023-11-03 18:42:30.474000+09:00,246,3.0068869458949887,250
29622,11,2023-11-03 18:48:56.146000+09:00,242,1.9098225282944858,246
29637,11,2023-11-03 18:59:24.009000+09:00,237,5.149866613255372,242
29657,11,2023-11-03 19:28:26.907000+09:00,224,2.771514939981616,237
29703,11,2023-11-09 07:49:10.316000+09:00,224,0.00490855533873908,224
29728,11,2023-11-09 08:05:10.696000+09:00,108,5.001138184968748,224
29732,11,2023-11-09 08:16:08.434000+09:00,132,3.0194912074419933,108
29762,11,2023-11-09 09:04:34.133000+09:00,25,3.3508418072848927,132
29763,11,2023-11-09 13:01:27.274000+09:00,10,0.03781211859255584,25
29766,11,2023-11-09 14:55:22.918000+09:00,1,0.07167579962280504,10
29768,11,2023-11-09 21:48:38.321000+09:00,4,0.020844093124594947,1
29823,11,2023-11-09 22:19:28.431000+09:00,123,8.112524434515304,4
29889,11,2023-11-10 08:08:48.812000+09:00,132,0.1357836059958727,123
29935,11,2023-11-10 08:35:32.746000+09:00,2,6.033555113924826,132
29937,11,2023-11-10 09:10:30.855000+09:00,7,0.15888999514946073,2
29938,11,2023-11-10 10:00:28.670000+09:00,1,0.04637540221871393,7
29939,11,2023-11-10 10:57:33.990000+09:00,1,2.9853073771325535e-06,1
29940,11,2023-11-10 13:01:14.116000+09:00,7,0.021843811139378968,1
29941,11,2023-11-10 13:07:47.075000+09:00,1,1.17429413837192,7
30049,11,2023-11-12 10:06:00.501000+09:00,25,0.003202097681154009,1
30050,11,2023-11-13 16:09:15.787000+09:00,10,0.004823976320373021,25
30237,11,2023-11-14 10:10:06.719000+09:00,7,0.009611566283761424,10
30238,11,2023-11-14 12:59:37.301000+09:00,25,0.010315050953320994,7
30239,11,2023-11-14 15:03:45.574000+09:00,25,0.0009766859152294971,25
30240,11,2023-11-14 16:00:32.014000+09:00,25,0.004076315472065098,25
30241,11,2023-11-14 18:00:28.208000+09:00,10,0.06763075606878816,25
30243,11,2023-11-14 19:15:27.828000+09:00,1,0.11159169384996342,10
30244,11,2023-11-14 19:49:21.945000+09:00,10,0.25976707862927184,1
30246,11,2023-11-14 20:04:29.063000+09:00,146,5.045471909745677,10
30263,11,2023-11-14 20:18:13.882000+09:00,236,5.357393103903449,146
30312,11,2023-11-15 07:44:55.301000+09:00,224,0.13113745416895387,236
30375,11,2023-11-15 08:26:18.946000+09:00,2,5.825324948151244,224
30381,11,2023-11-15 08:31:32.894000+09:00,7,1.6413083974702867,2
30383,11,2023-11-15 10:00:00.649000+09:00,1,0.031464726528089446,7
30384,11,2023-11-15 10:30:33.818000+09:00,2,0.22663703165673765,1
30385,11,2023-11-15 14:46:10.333000+09:00,7,0.03335999362623435,2
30387,11,2023-11-15 15:20:26.610000+09:00,7,0.01649715872689739,7
30388,11,2023-11-15 21:37:26.128000+09:00,15,0.05405109369863727,7
30506,11,2023-11-16 08:56:36.540000+09:00,2,0.019199732276955827,15
30508,11,2023-11-16 09:02:17.213000+09:00,7,1.4897642783961236,2
30509,11,2023-11-16 10:30:28.861000+09:00,7,0.0035015295266347664,7
30515,12,2023-10-07 08:19:03.138000+09:00,10,0.008596187590092471,1
30516,12,2023-10-07 09:29:29.001000+09:00,10,0.00473839239325446,10
30517,12,2023-10-07 09:46:26.407000+09:00,10,0.02855154510604472,10
30518,12,2023-10-07 10:39:40.370000+09:00,2,0.03809908725497766,10
30521,12,2023-10-07 11:25:08.319000+09:00,25,0.12191117219117367,2
30522,12,2023-10-07 11:54:19.851000+09:00,25,0.00015275057727584212,25
30523,12,2023-10-07 13:00:08.066000+09:00,25,0.0,25
30524,12,2023-10-07 14:50:16.472000+09:00,25,0.0,25
30526,12,2023-10-07 19:35:10.189000+09:00,2,0.003725363121578965,25
30529,12,2023-10-07 20:01:03.140000+09:00,25,0.041161291314991695,2
30530,12,2023-10-07 23:38:24.048000+09:00,10,0.03104070985849703,25
30531,12,2023-10-08 01:52:06.001000+09:00,10,0.002414689561384167,10
30532,12,2023-10-08 05:54:15.221000+09:00,10,0.0004907218721702692,10
30538,12,2023-10-08 13:52:03.579000+09:00,10,0.006022247218017955,10
30539,12,2023-10-08 20:27:47.407000+09:00,10,0.00043231517949103197,10
30540,12,2023-10-08 22:28:11.639000+09:00,10,0.023322238920086988,10
30542,12,2023-10-09 00:03:38.547000+09:00,10,1.3961037415760745e-11,10
30543,12,2023-10-09 08:01:02.672000+09:00,10,0.00039122068710758753,10
30544,12,2023-10-09 08:47:07.930000+09:00,25,0.14229630749302893,10
30546,12,2023-10-09 10:00:07.425000+09:00,25,0.0,25
30547,12,2023-10-09 12:00:06.108000+09:00,6,0.07546181775166551,25
30548,12,2023-10-09 13:00:10.729000+09:00,10,0.047636629230513365,6
30549,12,2023-10-09 14:00:08.586000+09:00,6,0.05339368030238579,10
30558,12,2023-10-09 14:12:44.773000+09:00,249,1.3984321748220834,6
30559,12,2023-10-09 14:23:28.971000+09:00,249,0.021009872329774776,249
30608,12,2023-10-09 14:29:30.512000+09:00,243,4.1617951466905145,249
30625,12,2023-10-09 14:45:21.130000+09:00,268,4.23468897645644,243
30633,12,2023-10-09 15:00:16.738000+09:00,215,2.3965604064749875,268
30634,12,2023-10-09 15:37:55.959000+09:00,215,0.19693258603489408,215
30637,12,2023-10-09 15:52:58.001000+09:00,215,0.36349477279856135,215
30638,12,2023-10-09 16:03:07.278000+09:00,215,0.0010608942132949754,215
30639,12,2023-10-09 17:06:10.651000+09:00,215,0.017756798215091463,215
30640,12,2023-10-09 17:24:32.256000+09:00,215,0.006321663893625802,215
30642,12,2023-10-09 17:44:16.826000+09:00,215,0.11620175911566098,215
30645,12,2023-10-09 18:06:02.941000+09:00,210,0.2679350116808354,215
30653,12,2023-10-09 18:20:33.001000+09:00,204,0.5076815097351554,210
30659,12,2023-10-09 18:26:14.737000+09:00,204,5.346758286369216,204
30676,12,2023-10-09 18:45:14.375000+09:00,181,1.12199770592914,204
30696,12,2023-10-09 19:07:46.025000+09:00,10,2.809995262974764,181
30697,12,2023-10-09 21:59:12.498000+09:00,10,0.0011496793850309783,10
30698,12,2023-10-10 07:31:45.592000+09:00,10,0.0016136468373841811,10
30699,12,2023-10-10 07:46:41.459000+09:00,25,0.6178661698721797,10
30701,12,2023-10-10 09:00:17.801000+09:00,25,0.029404559612433302,25
30703,12,2023-10-10 10:00:12.508000+09:00,25,0.028823862377052433,25
30704,12,2023-10-10 10:37:16.511000+09:00,10,0.22485917373129968,25
30705,12,2023-10-10 11:24:25.607000+09:00,10,0.010198186489441118,10
30706,12,2023-10-10 13:18:04.992000+09:00,10,0.006138935249590057,10
30707,12,2023-10-10 14:01:18.719000+09:00,10,0.016159208995812847,10
30708,12,2023-10-10 14:44:29.529000+09:00,25,0.17027657517365433,10
30710,12,2023-10-10 16:24:24+09:00,22,0.1183010813328768,25
30712,12,2023-10-10 16:47:19.208000+09:00,10,0.36452380916604765,22
30713,12,2023-10-10 16:56:45.238000+09:00,25,0.74491620751794,10
30716,12,2023-10-10 18:43:13.728000+09:00,25,0.004589966032959323,25
30717,12,2023-10-11 08:27:25.975000+09:00,25,8.84126654196208e-06,25
30718,12,2023-10-11 09:04:02.897000+09:00,25,0.0,25
30719,12,2023-10-11 10:00:24.138000+09:00,25,0.0,25
30720,12,2023-10-11 11:21:25.976000+09:00,1,0.039585824216684475,25
30721,12,2023-10-11 12:28:08.135000+09:00,10,0.13773509422502436,1
30722,12,2023-10-11 13:45:10.645000+09:00,10,0.0009589214554651164,10
30723,12,2023-10-11 15:00:04.484000+09:00,25,0.10347784237770115,10
30724,12,2023-10-11 16:02:25.022000+09:00,25,0.0,25
30725,12,2023-10-11 17:00:39.016000+09:00,25,0.0,25
30726,12,2023-10-12 01:37:30.808000+09:00,10,0.012935479940461106,25
30727,12,2023-10-12 02:27:39.003000+09:00,10,0.003668580782665813,10
30728,12,2023-10-12 07:52:41.570000+09:00,25,0.024983172374651915,10
30729,12,2023-10-12 09:19:04.914000+09:00,25,0.020879138143351433,25
30731,12,2023-10-12 09:37:17.945000+09:00,25,0.025038718809918998,25
30750,12,2023-10-12 10:07:55.924000+09:00,25,0.01518446647811811,25
30751,12,2023-10-12 11:52:51.990000+09:00,10,0.07436833349348396,25
30752,12,2023-10-12 13:46:43.899000+09:00,10,0.003256154621797077,10
30753,12,2023-10-12 14:02:23.627000+09:00,10,0.018872092216158272,10
30754,12,2023-10-12 14:31:24.408000+09:00,25,0.26634294736282466,10
30756,12,2023-10-12 15:11:37.374000+09:00,25,0.0013751645545888441,25
30757,12,2023-10-12 17:35:27.898000+09:00,25,0.005235261955775464,25
30759,12,2023-10-12 18:50:13.576000+09:00,25,0.010111947336334552,25
30760,12,2023-10-12 23:26:04.732000+09:00,10,0.024264144459664086,25
30761,12,2023-10-13 09:00:32.286000+09:00,10,0.00017720054179185983,10
30762,12,2023-10-13 10:21:57.265000+09:00,10,0.0028467672555434445,10
30763,12,2023-10-13 12:02:16.466000+09:00,10,0.011041791883977454,10
30764,12,2023-10-13 13:53:02.241000+09:00,10,0.009445083586316383,10
30766,12,2023-10-13 14:03:56.644000+09:00,10,0.06017496904013571,10
30769,12,2023-10-13 15:50:16.785000+09:00,25,0.06677989199499222,10
30771,12,2023-10-13 18:27:54.712000+09:00,25,0.0,25
30772,12,2023-10-14 09:30:39.328000+09:00,28,0.01690467087718964,25
30782,12,2023-10-14 09:41:17.985000+09:00,71,3.3870919913290836,28
30792,12,2023-10-14 17:42:46.931000+09:00,169,0.10606358584013129,71
30793,12,2023-10-14 17:51:17.145000+09:00,77,1.0463346115368284,169
30801,12,2023-10-14 18:13:18.570000+09:00,8,2.5263046733681764,77
30803,12,2023-10-14 18:20:40.330000+09:00,1,1.3394244657066583,8
30805,12,2023-10-15 18:31:44.510000+09:00,10,0.008130333330896475,1
30807,12,2023-10-16 08:02:26.701000+09:00,2,0.010988490877348905,10
30811,12,2023-10-16 09:00:14.629000+09:00,25,0.043300827499954,2
30813,12,2023-10-16 12:05:37.738000+09:00,10,0.04376733836918143,25
30814,12,2023-10-16 13:16:47.305000+09:00,10,0.005511975740996252,10
30815,12,2023-10-16 14:05:51.648000+09:00,10,0.01650054189023189,10
30822,12,2023-10-16 14:35:40.563000+09:00,25,0.23679045114820896,10
30823,12,2023-10-16 14:55:32.833000+09:00,25,0.01667158799204252,25
30824,12,2023-10-16 15:20:47.768000+09:00,25,0.06298516980128736,25
30825,12,2023-10-16 15:59:30.025000+09:00,25,0.005414440253473962,25
30828,12,2023-10-16 17:28:22.205000+09:00,25,0.015907727025986227,25
30831,12,2023-10-17 09:00:24.723000+09:00,25,0.0,25
30832,12,2023-10-17 10:00:04.007000+09:00,25,0.0,25
30833,12,2023-10-17 11:06:41.438000+09:00,10,0.1142223763098291,25
30834,12,2023-10-17 12:00:06.218000+09:00,10,0.0002456599622133854,10
30835,12,2023-10-17 14:04:53.336000+09:00,10,0.0020913923798648844,10
30836,12,2023-10-17 15:10:58.279000+09:00,10,0.0028474132361843317,10
30840,12,2023-10-17 16:24:11.941000+09:00,10,0.004404876506072775,10
30844,12,2023-10-17 17:00:05.024000+09:00,10,0.025167453081827957,10
30846,12,2023-10-17 17:14:43.999000+09:00,10,0.03860066995192037,10
30848,12,2023-10-17 18:01:11.723000+09:00,25,0.14510271531533803,10
30849,12,2023-10-18 01:24:02.013000+09:00,10,0.014586571442015694,25
30850,12,2023-10-18 07:55:16.901000+09:00,2,0.01578888484014913,10
30853,12,2023-10-18 08:33:01.102000+09:00,25,0.026094027713432957,2
30854,12,2023-10-18 08:56:59.380000+09:00,25,0.00041065160982242004,25
30855,12,2023-10-18 10:00:13.581000+09:00,25,0.0,25
30856,12,2023-10-18 11:00:17.208000+09:00,1,0.04593185996421333,25
30857,12,2023-10-18 12:02:33.284000+09:00,10,0.1450948502818332,1
30858,12,2023-10-18 13:00:21.957000+09:00,10,0.005010183197006745,10
30859,12,2023-10-18 14:05:44.721000+09:00,10,0.013886279820694162,10
30860,12,2023-10-18 14:23:21.046000+09:00,10,0.022272736510764096,10
30861,12,2023-10-18 14:49:00.999000+09:00,10,0.008971127781836941,10
30863,12,2023-10-18 15:00:30.821000+09:00,10,0.05419610919810313,10
30865,12,2023-10-18 15:44:26.983000+09:00,10,0.012806312376958413,10
30868,12,2023-10-18 17:33:57.021000+09:00,10,0.011166751091058927,10
30869,12,2023-10-18 17:53:55.347000+09:00,43,0.3141480834278823,10
30875,12,2023-10-18 18:13:52.808000+09:00,165,3.199875085948807,43
30920,12,2023-10-18 23:58:13.491000+09:00,165,0.015595157138417236,165
30924,12,2023-10-19 00:08:35.162000+09:00,160,4.837421913043359,165
30925,12,2023-10-19 00:18:27.396000+09:00,143,2.338859382089198,160
30926,12,2023-10-19 00:34:47.002000+09:00,10,3.2331890109769112,143
30927,12,2023-10-19 09:30:08.278000+09:00,10,0.00011286095627380709,10
30928,12,2023-10-19 10:00:46.699000+09:00,10,0.00745210346666257,10
30929,12,2023-10-19 11:08:16.775000+09:00,10,0.015588544131755963,10
30930,12,2023-10-19 12:25:19.391000+09:00,10,0.004883812346059662,10
30931,12,2023-10-19 13:20:14.816000+09:00,10,0.003259515230479756,10
30935,12,2023-10-19 13:32:53.699000+09:00,10,0.010952875685756135,10
30936,12,2023-10-19 14:16:16.545000+09:00,10,0.0033808880469257626,10
30937,12,2023-10-19 14:44:14.730000+09:00,10,0.0057298145426758875,10
30942,12,2023-10-19 15:44:38.553000+09:00,10,0.008292531653759797,10
30943,12,2023-10-19 16:01:05.524000+09:00,10,0.012809913468620435,10
30944,12,2023-10-19 17:00:04.890000+09:00,10,0.00232994671622442,10
30945,12,2023-10-19 18:02:25.110000+09:00,10,0.018718481509769864,10
30946,12,2023-10-19 19:13:03.498000+09:00,10,0.0020338325179047466,10
30947,12,2023-10-20 07:52:19.404000+09:00,10,1.6311187100687327e-06,10
30948,12,2023-10-20 08:46:05.992000+09:00,10,0.005338557240901473,10
30949,12,2023-10-20 09:21:55.215000+09:00,10,0.010170890863596278,10
30950,12,2023-10-20 10:00:14.774000+09:00,10,0.00368315667651873,10
30952,12,2023-10-20 13:05:10.472000+09:00,10,0.004859215483383273,10
30953,12,2023-10-20 14:11:25.961000+09:00,10,0.012498793265465305,10
30957,12,2023-10-20 15:00:03.866000+09:00,10,0.002888262947500682,10
30958,12,2023-10-20 15:46:28.750000+09:00,2,0.04027674801671243,10
30960,12,2023-10-20 16:00:07.732000+09:00,25,0.3928953974828708,2
30961,12,2023-10-20 16:14:47.428000+09:00,25,0.012962274761773371,25
30962,12,2023-10-20 17:04:28.992000+09:00,25,0.0,25
30963,12,2023-10-20 18:04:58.938000+09:00,25,0.0,25
30968,12,2023-10-20 19:07:09.805000+09:00,25,0.0,25
30969,12,2023-10-21 01:48:14.999000+09:00,10,0.016840626443729127,25
30970,12,2023-10-21 07:40:35.717000+09:00,10,0.00028856171501431935,10
30974,12,2023-10-21 10:44:55.862000+09:00,10,0.0011366669726653202,10
30975,12,2023-10-21 12:51:52.150000+09:00,25,0.050728157153037155,10
30976,12,2023-10-22 22:17:34.709000+09:00,10,0.003317448382711574,25
30977,12,2023-10-23 07:50:45.166000+09:00,25,0.014475933691965244,10
30978,12,2023-10-23 08:50:35.041000+09:00,25,0.0313569560072644,25
30980,12,2023-10-23 08:58:28.231000+09:00,25,0.04715347028394206,25
30981,12,2023-10-23 09:36:23.292000+09:00,25,0.00980745158202727,25
30982,12,2023-10-23 10:00:06.576000+09:00,25,0.0,25
30983,12,2023-10-23 10:43:40.269000+09:00,2,0.15601175933178593,25
30985,12,2023-10-23 11:15:26.795000+09:00,10,0.04542795186730824,2
30987,12,2023-10-23 12:18:15.302000+09:00,10,0.008333584898288579,10
30988,12,2023-10-23 13:52:11.419000+09:00,10,0.006687127043827968,10
30989,12,2023-10-23 14:03:46.357000+09:00,10,0.010767033780473244,10
30991,12,2023-10-23 14:38:21.999000+09:00,10,0.03337155708308615,10
30993,12,2023-10-23 15:14:44.110000+09:00,25,0.18302368704831315,10
30994,12,2023-10-23 16:01:23.318000+09:00,25,0.024756453641815165,25
30995,12,2023-10-24 07:57:34.865000+09:00,25,0.0011606081300709439,25
31083,12,2023-10-24 09:00:37.168000+09:00,25,0.034209680776960884,25
31084,12,2023-10-24 10:01:42.746000+09:00,25,0.0,25
31085,12,2023-10-24 10:33:45.103000+09:00,2,0.21798195294600467,25
31088,12,2023-10-24 15:00:22.106000+09:00,10,0.004085946918039897,2
31089,12,2023-10-24 18:54:26.084000+09:00,25,0.03276350650720734,10
31090,12,2023-10-24 23:15:33.780000+09:00,10,0.025455825899098734,25
31091,12,2023-10-25 07:35:03.725000+09:00,25,0.01677856192029128,10
31093,12,2023-10-25 09:00:44.178000+09:00,25,0.02306901764958195,25
31094,12,2023-10-25 11:58:51.618000+09:00,10,0.04089511224512682,25
31097,12,2023-10-25 14:02:41.275000+09:00,10,0.008323902520764705,10
31098,12,2023-10-25 14:49:26.315000+09:00,1,0.17024484952488536,10
31103,12,2023-10-25 23:38:13.741000+09:00,10,0.016093225200915544,1
31105,12,2023-10-26 07:38:52.602000+09:00,25,0.01747493907325512,10
31106,12,2023-10-26 09:00:06.007000+09:00,25,0.01845817509358176,25
31107,12,2023-10-26 10:43:33.251000+09:00,10,0.07025434165231419,25
31109,12,2023-10-26 14:05:44.731000+09:00,6,0.01725446009696978,10
31111,12,2023-10-26 14:57:16.741000+09:00,1,0.16006746307016018,6
31113,12,2023-10-27 01:08:59.865000+09:00,10,0.013851561974655025,1
31114,12,2023-10-27 13:01:23.019000+09:00,10,0.0008591767455107889,10
31115,12,2023-10-28 10:22:28.776000+09:00,10,0.0009420202263125081,10
31116,12,2023-10-28 14:59:17.958000+09:00,38,0.057258827167302816,10
31140,12,2023-10-29 00:14:13.611000+09:00,144,0.1445465368826416,38
31148,12,2023-10-29 00:24:36.863000+09:00,143,3.7539445819102606,144
31167,12,2023-10-29 20:23:47.494000+09:00,10,0.04631964334968644,143
31173,12,2023-10-29 21:07:58.006000+09:00,10,0.0043984026643594356,10
31198,12,2023-10-29 21:22:32.001000+09:00,10,0.199847814363372,10
31200,12,2023-10-29 21:35:23+09:00,10,0.015009717467590701,10
31217,12,2023-10-29 22:20:33+09:00,10,0.0039486979516270004,10
31220,12,2023-10-29 22:32:09+09:00,10,0.02317138078425478,10
31221,12,2023-10-29 22:37:51+09:00,10,0.05088028963299707,10
31223,12,2023-10-29 23:00:54.999000+09:00,10,0.008032508661888954,10
31233,12,2023-10-29 23:19:48+09:00,10,0.0072138006622746035,10
31235,12,2023-10-29 23:30:49.901000+09:00,10,0.016381511261353544,10
31238,12,2023-10-29 23:41:17.998000+09:00,10,0.02042969004589021,10
31260,12,2023-10-30 00:28:08.998000+09:00,10,0.0027532229443667953,10
31262,12,2023-10-30 00:34:05.960000+09:00,10,0.029783307168282903,10
31265,12,2023-10-30 02:28:36.018000+09:00,10,0.004895334346793534,10
31269,12,2023-10-30 02:44:50.001000+09:00,10,0.007733985086865553,10
31271,12,2023-10-30 04:07:02.889000+09:00,10,0.0008605397343873718,10
31276,12,2023-10-30 04:14:41.284000+09:00,10,0.024270997085986533,10
31277,12,2023-10-30 05:30:29.033000+09:00,10,0.0036678453511491847,10
31279,12,2023-10-30 06:02:55.028000+09:00,10,0.008942103580846296,10
31281,12,2023-10-30 07:26:53.883000+09:00,10,0.0054402165001408926,10
31332,12,2023-10-30 10:00:10.296000+09:00,25,0.04173659260440719,10
31333,12,2023-10-30 11:24:07.679000+09:00,2,0.0810837557457753,25
31335,12,2023-10-30 17:00:05.064000+09:00,2,0.022006865605906076,2
31336,12,2023-10-31 02:18:43.357000+09:00,10,0.013241737510093622,2
31337,12,2023-10-31 07:41:29.994000+09:00,25,0.025678300185538003,10
31338,12,2023-10-31 10:41:07.388000+09:00,2,0.04709094898463647,25
31339,12,2023-10-31 15:14:01.158000+09:00,10,0.004374153920496362,2
31340,12,2023-11-01 09:32:36.408000+09:00,25,0.006018917719936643,10
